2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62526,3.21207,3.67597,3.70106,3.72592,3.75051,3.77481,3.79876,4.25914,4.71797,4.74047,4.7625,4.78404,4.80506,4.82553,4.84544,4.86664,4.88525,4.90322,4.92052,5.37079,5.3866,5.40168,5.41601,5.42959,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,5.94171,5.94772,6.38391,5.95748,6.39178,6.39417,6.39568,6.3963,6.39603,6.39488,6.39259,6.38959,6.81589,6.38095,6.37533,6.79913,6.3615,6.35245,6.77378,6.7639,6.32267,6.31112,6.29878,6.28567,6.70265,5.82539,5.80838,6.22416,5.77527,5.7577,5.73948,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.0928,4.63365,5.04496,4.58496,4.99602,4.5353,4.94626,0,4.45966,4.42923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1093,0,0,0,3.65069,3.67597,3.70106,3.72592,4.1877,3.77481,3.79876,4.25914,4.71797,4.74047,4.7625,4.78404,4.80506,4.82553,4.84544,4.86664,4.88525,4.90322,4.92052,5.37079,5.3866,5.83429,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,5.94171,5.94772,6.38391,5.95748,6.39178,6.39417,6.39568,6.3963,6.39603,6.39488,6.39259,6.81975,6.81589,6.38095,6.37533,6.36884,6.79183,6.78283,6.34334,6.33341,6.32267,6.31112,6.29878,6.28567,6.2718,5.82539,6.24027,5.79217,6.20736,5.7577,5.73948,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.0928,5.50354,5.4796,5.02061,4.99602,4.5353,4.5102,0,0,4.87078,4.40894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57133,0,3.06297,0,0,0,0,3.1865,3.65069,3.67597,3.70106,3.72592,3.75051,4.21186,4.23568,4.25914,4.28219,4.74047,4.7625,4.78404,4.80506,4.82553,4.84544,4.86664,4.88525,4.90322,5.35428,5.37079,5.3866,5.83429,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,5.94171,5.94772,6.38391,5.95748,5.96077,6.39417,6.39568,6.3963,6.39603,6.39488,6.39259,6.38959,6.38571,6.38095,6.80557,6.36884,6.79183,6.78283,6.34334,6.7639,6.75322,6.31112,6.72947,6.28567,6.2718,6.25718,5.80838,5.79217,6.20736,5.7577,5.73948,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.50354,5.04496,5.02061,4.99602,4.97122,4.5102,4.48497,0,4.87078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01189,0,0,0,0,0,3.16082,3.1865,3.65069,3.67597,3.70106,3.72592,3.75051,3.77481,4.23568,4.25914,4.28219,4.74047,4.7625,4.78404,4.80506,4.82553,4.84544,4.86664,4.88525,5.33708,5.35428,5.37079,5.3866,5.40168,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,5.94171,5.94772,5.95285,6.38852,5.96077,5.96317,6.39568,6.3963,6.39603,6.39488,6.82274,6.38959,6.38571,6.38095,6.80557,6.79913,6.79183,6.78283,6.77378,6.33341,6.75322,6.74174,6.29878,6.28567,6.2718,6.25718,5.80838,5.79217,5.77527,5.7577,5.73948,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.50354,5.04496,4.58496,4.99602,4.5353,4.94626,4.48497,4.45966,4.4343,4.40894,4.37856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65069,3.67597,3.70106,3.72592,3.75051,3.77481,4.23568,4.25914,4.28219,4.30481,4.7625,4.78404,4.80506,4.82553,4.84544,5.3007,4.88525,5.33708,5.35428,5.37079,5.3866,5.83429,5.84855,5.42959,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,6.37284,5.94772,5.95285,6.38852,6.39178,6.39417,6.8258,6.3963,6.39603,6.82501,6.39259,6.38959,6.38571,6.81116,6.80557,6.36884,6.79183,6.78283,6.77378,6.7639,6.32267,6.31112,6.72947,6.28567,6.2718,6.25718,6.24027,6.22416,6.20736,6.18989,5.73948,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,4.63365,5.4796,5.45539,4.99602,4.97122,4.5102,4.48497,4.45966,4.4343,4.40387,4.38362,0,0,0,0,4.25922,4.23034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13765,0,3.62526,3.21462,3.67597,3.70106,3.72592,3.75051,3.77481,3.79876,4.25914,4.71797,4.74047,4.7625,4.78404,4.80506,4.82553,4.84544,5.3007,4.88525,4.90322,5.35428,5.80359,5.3866,5.40168,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,5.94171,5.94772,5.95285,6.38852,6.39178,6.82431,6.8258,6.3963,6.82615,6.82501,6.82274,6.38959,6.38571,6.38095,6.80557,6.79913,6.3615,6.78283,6.77378,6.33341,6.32267,6.74174,6.29878,6.28567,6.2718,6.68812,6.24027,5.79217,5.77527,5.7577,6.17178,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.50354,5.4796,5.02061,4.99602,4.97122,4.5102,4.48497,4.45966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62526,3.65069,3.67597,3.70106,3.72592,3.75051,4.21186,4.23568,4.25914,4.71797,4.74047,4.7625,4.78404,4.80506,4.82553,4.84544,4.86664,4.88525,5.33708,5.35428,5.80359,5.8193,5.40168,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,6.37284,5.94772,5.95285,6.38852,6.39178,6.39417,6.39568,6.82642,6.39603,6.39488,6.82274,6.81975,6.81589,6.81116,6.37533,6.79913,6.79183,6.78283,6.34334,6.7639,6.75322,6.74174,6.29878,6.71644,6.2718,6.25718,5.80838,6.22416,6.20736,6.18989,5.73948,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.06903,5.04496,5.02061,4.99602,4.97122,4.94626,4.48497,4.45966,4.87078,4.84555,4.38362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01443,0,0,0,0,0,0,3.62526,3.65069,3.67597,3.70106,3.72592,4.1877,4.21186,4.67172,4.25914,4.28219,4.30481,4.7625,4.78404,4.80506,4.82553,4.84544,4.86664,4.88525,4.90322,5.78717,5.37079,5.8193,5.40168,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,5.94171,5.94772,6.38391,6.38852,6.39178,6.39417,6.39568,6.82642,6.39603,6.82501,6.82274,6.81975,6.81589,6.81116,6.80557,6.79913,6.79183,6.78283,6.77378,6.33341,6.32267,6.74174,6.29878,6.28567,6.70265,6.25718,6.24027,5.79217,5.77527,6.18989,5.73948,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.50354,5.4796,5.45539,4.99602,4.97122,4.94626,4.92117,0,4.87078,4.40894,4.38362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62526,3.65069,3.67597,3.70106,3.72592,3.75051,4.21186,4.23568,4.25914,4.28219,4.74047,4.7625,4.78404,4.80506,5.25983,4.84544,4.86664,4.88525,5.77007,5.78717,5.37079,5.8193,5.83429,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,6.36601,5.94171,5.94772,6.38391,6.38852,6.39178,6.39417,6.39568,6.82642,6.39603,6.82501,6.39259,6.81975,6.81589,6.81116,6.80557,6.36884,6.3615,6.78283,6.77378,6.7639,6.75322,6.31112,6.72947,6.28567,6.2718,6.25718,6.24027,6.22416,6.20736,5.7577,5.73948,5.72064,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.50354,5.04496,5.02061,4.99602,5.40627,4.94626,4.48497,0,4.4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1865,3.65069,3.67597,4.13851,3.72592,3.75051,4.21186,4.23568,4.25914,4.71797,4.74047,4.7625,4.78404,4.80506,4.82553,4.84544,4.86664,4.88525,4.90322,5.35428,5.80359,5.8193,5.83429,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,5.93484,5.94171,5.94772,5.95285,6.38852,6.39178,6.39417,6.8258,6.3963,6.39603,6.82501,6.39259,6.38959,6.38571,6.81116,6.80557,6.79913,6.79183,6.78283,6.77378,6.7639,6.75322,6.74174,6.29878,6.71644,6.2718,6.25718,6.24027,6.22416,6.20736,6.18989,6.17178,5.72064,6.13372,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.06903,5.4796,5.02061,5.43093,4.97122,4.94626,4.92117,4.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47436,3.93583,3.96126,0,3.5741,0,4.06313,4.52528,4.55028,4.57509,4.59968,4.62401,4.64803,4.67172,4.69505,5.58692,5.17525,5.63094,5.65224,5.67302,5.69326,5.71294,5.7339,5.7523,5.77007,6.21919,6.23551,6.25114,5.83429,6.28021,6.72435,6.73693,6.74872,6.76078,6.7709,6.7802,6.78867,6.79631,6.8031,6.80903,6.81411,6.81869,6.82193,6.82431,7.25507,7.25568,7.25542,6.82501,7.25202,6.81975,7.24522,7.66901,7.66349,7.22855,7.2213,7.21235,7.20335,7.19353,6.75322,7.1715,7.15931,6.71644,6.70265,6.68812,7.10148,6.65529,6.63858,6.62122,6.60321,6.58459,6.56537,6.54558,6.52524,6.50439,6.48304,6.46123,6.43899,6.41634,5.96068,5.93718,5.91338,5.8893,5.43093,0,0,5.3565,0,0,5.28129,5.25624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91304,0,0,0,0,4.47485,4.06313,4.52528,4.55028,4.57509,5.03525,5.05944,4.64803,5.10689,5.13008,5.58692,5.60916,5.63094,5.65224,5.67302,5.69326,5.71294,5.7339,5.7523,5.77007,5.78717,6.23551,6.25114,6.26604,6.28021,6.72435,6.73693,6.74872,6.76078,6.7709,6.7802,6.78867,6.79631,6.8031,6.80903,6.81411,7.24799,7.25122,6.82431,6.8258,7.25568,7.25542,7.25428,7.25202,7.6775,7.24522,7.24052,7.23496,7.22855,7.2213,7.21235,7.20335,7.19353,7.18291,7.1715,7.15931,7.14635,7.13264,6.68812,6.67131,6.65529,6.63858,6.62122,6.60321,6.58459,6.56537,6.54558,6.52524,6.50439,6.48304,6.46123,6.43899,6.41634,5.96068,5.93718,5.91338,5.8893,5.86498,5.84046,5.81577,5.3565,5.76606,5.30638,5.27878,0,0,0,0,0,0,0,0,5.06501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37445,3.39903,0,0,3.4769,0,0,3.54846,0,4.03772,4.06313,4.52528,4.55028,4.57509,4.59968,5.05944,4.64803,4.67172,5.13008,5.15288,5.17525,5.63094,5.65224,5.67302,5.69326,5.71294,5.7339,5.7523,5.77007,6.21919,5.80359,6.68211,6.69693,6.28021,6.72435,6.73693,6.74872,6.76078,6.7709,6.7802,6.78867,6.79631,6.8031,7.2384,6.81411,7.24799,7.25122,7.25358,7.25507,7.25568,7.25542,7.25428,7.25202,7.24905,7.24522,7.66901,7.23496,7.22855,7.2213,7.64101,7.63206,7.19353,7.18291,7.1715,7.15931,7.14635,7.13264,7.11819,7.10148,7.08555,6.63858,6.62122,6.60321,6.58459,6.56537,6.54558,6.52524,6.50439,6.48304,6.46123,6.43899,6.41634,6.39332,6.36995,5.91338,6.32234,5.86498,6.27377,5.81577,5.3565,5.33146,5.30638,0,5.25124,5.23128,0,0,0,0,5.10929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39903,0,0,3.47436,3.49728,3.52284,4.42415,4.01225,4.03772,4.50012,4.52528,4.55028,4.57509,4.59968,4.62401,4.64803,4.67172,4.69505,5.15288,5.60916,5.63094,5.65224,5.67302,5.69326,5.71294,5.7339,5.7523,5.77007,5.78717,6.23551,6.25114,5.83429,6.28021,6.72435,6.73693,6.74872,6.76078,6.7709,6.7802,6.78867,6.79631,6.8031,6.80903,6.81411,6.81869,6.82193,6.82431,7.25507,6.82642,6.82615,6.82501,7.25202,7.24905,7.24522,7.24052,7.23496,7.22855,7.2213,7.21235,7.20335,7.19353,7.18291,7.1715,6.72947,6.71644,6.70265,6.68812,6.67131,6.65529,6.63858,6.62122,6.60321,6.58459,6.56537,6.11381,6.52524,6.50439,6.48304,6.46123,6.43899,6.41634,5.96068,5.93718,5.4796,5.8893,5.43093,5.40627,5.38145,5.3565,5.33146,5.30638,5.28129,0,5.23128,5.20644,5.17932,0,5.13315,5.10929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03736,0,0,3.54846,3.5741,3.59971,3.62526,3.65069,4.11356,4.13851,4.16324,4.1877,4.21186,4.67172,4.69505,4.71797,4.74047,4.7625,4.78404,4.80506,5.25983,5.27962,5.3007,5.31921,5.77007,5.35428,5.80359,5.8193,5.83429,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,6.36601,6.37284,6.37881,6.38391,6.81869,6.82193,6.82431,6.8258,6.82642,6.82615,6.82501,6.82274,6.81975,6.81589,6.81116,6.80557,6.79913,6.79183,6.78283,6.77378,6.7639,6.75322,6.74174,6.72947,6.71644,6.70265,6.68812,6.67131,6.22416,6.63858,6.62122,6.17178,6.15305,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.50354,5.4796,5.45539,4.99602,5.40627,5.38145,0,4.896,5.30638,4.84555,4.38362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03481,0,0,0,0,3.60483,3.62526,3.65069,3.67597,3.70106,4.16324,4.1877,4.21186,4.67172,4.69505,4.71797,4.74047,4.7625,4.78404,4.80506,4.82553,4.84544,4.86664,5.31921,5.33708,5.78717,5.37079,5.8193,5.83429,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,5.92712,6.36601,6.37284,6.37881,6.38391,6.38852,6.39178,6.39417,6.8258,6.82642,6.82615,6.82501,6.82274,6.81975,6.81589,6.81116,6.80557,6.79913,6.79183,6.78283,6.77378,6.7639,6.75322,6.74174,6.72947,6.28567,6.2718,6.68812,6.67131,6.65529,6.20736,6.18989,6.60321,6.15305,5.7012,5.68118,6.09336,6.07239,5.61793,5.59587,5.57337,5.55046,5.52717,5.06903,5.4796,5.01571,5.43093,4.97122,4.5102,5.3565,4.896,5.30638,0,0,4.35838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9841,3.44904,0,3.49728,0,3.54846,0,3.59971,3.62526,3.65069,3.67597,3.70106,4.16324,4.62401,4.64803,4.67172,4.69505,4.71797,4.74047,4.7625,4.78404,4.80506,5.25983,5.27962,5.3007,5.31921,5.33708,5.78717,5.80359,5.8193,5.83429,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,6.34981,5.92712,6.36601,6.37284,6.37881,5.95285,6.38852,6.39178,6.82431,6.8258,6.82642,6.39603,6.82501,6.82274,6.81975,6.81589,6.81116,6.80557,6.79913,6.79183,6.78283,6.77378,6.7639,6.75322,6.74174,6.29878,6.71644,6.70265,6.68812,6.67131,6.65529,6.63858,6.62122,6.60321,6.58459,5.7012,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.50354,5.4796,5.45539,4.99602,4.97122,4.94626,0,0,4.87078,0,4.38362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59971,3.62526,3.65069,3.67597,3.70106,3.72592,4.62401,4.21186,4.67172,4.69505,4.71797,4.74047,4.7625,4.78404,4.80506,4.82553,5.27962,4.86664,5.31921,5.77007,5.78717,5.80359,5.8193,5.83429,5.84855,5.86204,5.87476,5.8867,5.8989,5.90914,5.91855,6.35833,5.93484,6.37284,6.37881,6.38391,6.38852,6.39178,6.82431,6.8258,6.82642,6.82615,6.82501,6.82274,6.81975,6.81589,6.81116,6.80557,6.79913,6.79183,6.78283,6.77378,6.7639,6.75322,6.74174,6.72947,6.71644,6.70265,6.68812,6.67131,6.22416,6.63858,6.18989,5.73948,5.72064,6.13372,5.68118,5.66061,5.63952,5.61793,5.59587,5.57337,5.55046,5.52717,5.50354,5.4796,5.45539,5.43093,5.40627,4.94626,4.92117,0,4.86573,4.84555,0,0,0,0,0,4.25922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
