2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.46116,1.42783,1.84659,1.82243,1.3546,1.33388,1.76452,2.19706,2.18607,2.62277,2.17083,2.61203,3.49845,3.4982,3.4998,3.94633,3.50819,4.84183,5.29059,4.85963,5.31116,5.76304,5.77647,5.79105,6.68306,6.26194,7.5897,8.04098,8.05984,8.07945,8.96648,9.85032,9.4404,10.3231,10.7741,10.7964,12.1005,12.5483,12.1435,13.0159,13.4621,13.485,14.7721,14.7947,14.3971,15.2593,15.2817,16.5562,16.1615,16.5995,17.0363,16.642,16.6629,18.3386,18.3583,18.3777,18.8082,19.6468,19.6647,19.6821,21.3285,20.5317,21.3602,20.5628,20.9841,22.2128,23.033,22.6432,23.0575,22.6666,23.0796,23.8915,23.9008,24.3092,25.114,24.7241,24.7307,24.7367,25.1399,25.9379,25.5456,25.5489,25.5517,26.7399,25.951,25.9515,26.3468,26.7407,27.1331,26.3422,26.3393,25.9403,26.7264,25.9313,25.9258,26.3153,25.9122,25.9047,25.8966,25.0939,25.0845,25.0745,24.6655,25.0527,24.6412,24.2294,23.816,23.4013,23.387,22.9701,22.9547,22.5358,21.7107,22.0985,22.0812,21.2525,20.8274,19.9924,19.973,19.5438,18.702,18.2692,17.4212,16.985,16.5475,16.9415,16.9196,15.6465,16.0421,15.6018,15.9977,15.5573,15.1159,15.0938,15.4917,14.63,15.0314,14.1681,14.5691,14.5489,13.6845,13.6651,13.6463,13.6282,12.762,13.1701,12.3034,11.863,11.8486,11.4075,10.5372,10.9553,9.65433,8.78062,8.77304,8.33324,7.89412,7.45579,7.8898,7.45498,7.45728,7.46147,7.03179,7.47586,6.61413,6.62696,6.20676,6.22473,0
0,0,0,0,0,0,0,0.530838,0,0.929154,1.35259,1.78049,2.21042,2.19706,2.18607,3.06731,2.61635,3.05676,3.05453,3.05422,3.94294,3.94633,3.95139,4.84183,4.85002,5.3002,5.31116,6.20181,5.77647,6.66752,6.68306,7.13642,7.5897,8.04098,8.49382,8.51334,8.96648,9.4192,9.4404,10.3231,10.345,11.2245,12.1005,12.5483,12.1435,13.0159,13.0388,13.9073,14.7721,14.3743,14.3971,15.2593,14.8625,16.1396,16.1615,16.5995,17.0363,17.0573,17.078,18.3386,18.77,19.1999,19.2187,19.6468,20.0734,20.0908,20.5154,20.5317,21.3602,20.9694,21.7948,22.2128,22.6306,22.6432,23.0575,23.0688,23.4809,23.8915,23.5004,24.3092,24.716,25.122,25.1286,25.1346,25.1399,25.9379,25.9418,25.9451,25.9479,26.3452,25.951,26.3469,25.9514,26.7407,26.7392,26.3422,26.734,26.3358,26.3316,25.9313,26.3214,26.7102,25.9122,25.9047,25.8966,25.0939,25.0845,25.0745,25.0638,25.0527,24.2419,24.6287,23.816,23.4013,23.387,22.9701,23.3569,22.9389,22.1155,22.0985,22.0812,21.2525,20.8274,19.9924,19.973,19.1335,19.1132,18.2692,17.4212,17.3998,16.5475,16.9415,16.5035,16.0644,16.0421,16.4372,15.5795,15.5573,15.5352,15.0938,15.9104,14.63,15.0314,14.5897,14.5691,14.5489,13.6845,14.088,13.6463,13.6282,12.3364,12.7452,12.3034,12.2897,12.2753,11.8351,10.9666,10.0956,10.0854,9.21344,8.77304,8.33324,7.89412,7.89113,7.45451,7.45498,7.45728,7.46147,7.46764,7.47586,6.61413,6.62696,6.20676,6.22473,0
0,0,0,0,0,0,0,0,0,1.37623,1.3546,1.78049,2.21042,2.19706,2.18607,2.62277,2.61635,2.61203,3.05453,3.4982,3.4998,3.94633,3.95139,4.84183,4.85002,4.85963,5.75083,6.20181,6.21519,6.66752,7.11994,7.57236,8.0247,8.90827,8.49382,8.51334,8.96648,9.85032,9.87142,10.3231,10.345,11.2245,11.6741,12.123,12.5688,13.0159,13.0388,13.485,14.7721,14.3743,14.3971,14.84,15.2817,16.1396,16.1615,16.5995,17.0363,16.642,17.4923,18.3386,18.3583,18.7892,19.2187,20.0557,20.0734,20.0908,20.5154,20.9385,21.3602,20.9694,21.7948,21.8087,22.2274,23.0455,23.0575,23.4702,23.4809,23.8915,23.9008,24.3092,24.716,25.122,25.1286,25.1346,25.537,25.9379,25.9418,25.9451,25.5517,26.3452,25.951,26.7416,26.7415,26.7407,26.7392,26.3422,26.734,26.7305,26.7264,25.9313,26.3214,26.7102,26.3078,26.3004,25.8966,25.8879,25.0845,25.0745,25.0638,24.6542,24.6412,24.2294,24.2163,24.2027,23.387,23.3722,22.9547,22.9389,22.1155,22.0985,21.6762,21.2525,20.8274,19.9924,19.5636,19.5438,18.702,18.2692,17.8352,17.3998,16.9633,16.5255,16.9196,16.0644,16.0421,16.0199,15.9977,15.5573,15.5352,15.0938,15.4917,14.63,15.0314,14.5897,14.5691,14.5489,14.1072,13.6651,13.6463,13.2043,12.762,12.7452,12.3034,12.2897,11.8486,11.4075,10.9666,10.0956,9.22237,9.64542,8.77304,8.33324,7.89412,7.45579,7.45451,7.45498,7.45728,7.46147,7.46764,7.04012,7.0506,6.62696,6.64376,6.66155,0
0,0,0,0,0,0,0,0,1.39551,0.929154,1.80101,1.78049,2.21042,2.19706,2.18607,3.06731,2.61635,2.61203,3.05453,3.4982,3.4998,3.94633,4.39371,4.84183,4.85002,5.3002,4.87062,6.20181,6.21519,6.66752,7.11994,7.13642,7.5897,8.04098,8.49382,8.94637,9.39856,9.85032,9.87142,10.3231,10.7741,11.2245,12.1005,12.123,12.9931,13.0159,13.4621,13.485,13.9302,14.3743,14.8174,14.84,14.8625,15.7222,16.5779,16.5995,17.0363,17.0573,17.4923,18.3386,18.3583,18.7892,19.2187,20.0557,20.0734,20.0908,20.9223,20.9385,21.3602,21.7803,22.199,22.2128,22.2274,23.0455,23.0575,23.4702,23.4809,23.8915,23.9008,24.3092,24.3172,25.122,25.1286,25.1346,25.537,25.9379,25.9418,25.9451,26.3433,25.9498,26.3464,26.7416,26.7415,26.7407,26.7392,26.7369,26.734,26.7305,26.7264,26.3268,26.3214,26.3153,26.7028,25.9047,25.8966,25.4913,25.4819,25.0745,25.0638,25.0527,25.0397,24.2294,23.816,23.8024,23.387,23.3722,22.9547,22.9389,22.1155,22.0985,22.0812,21.6584,20.8274,19.9924,19.973,19.1335,19.1132,18.2692,17.8352,17.3998,17.3783,16.5255,16.5035,16.4814,16.4593,16.0199,15.5795,15.5573,15.5352,15.0938,15.4917,15.4702,15.0314,14.5897,14.5691,14.5489,14.5292,14.088,13.6463,13.6282,12.762,12.7452,12.7292,12.7155,11.8486,11.4075,11.3951,10.5259,9.65433,9.21344,8.33936,8.33324,7.89412,7.89113,7.8898,7.45498,7.45728,7.46147,7.46764,7.04012,7.0506,6.62696,6.64376,6.22473,0
0,0,0,0,0,0,0,0,1.39805,0,1.80101,2.22622,2.21042,2.19706,2.18607,2.62277,3.06099,3.05676,3.05453,3.4982,3.94294,3.94633,4.39371,4.84183,4.85002,4.85963,5.75083,5.76304,6.21519,6.66752,7.55595,7.13642,8.0247,8.47505,8.49382,8.94637,9.39856,9.85032,10.3016,10.3231,10.345,11.2245,11.6741,12.5483,12.5688,13.0159,13.0388,13.9073,13.9302,14.3743,14.8174,14.84,15.2817,15.7222,16.5779,16.5995,16.6209,17.0573,17.4923,18.3386,18.77,18.7892,19.2187,20.0557,20.0734,20.4986,20.9223,20.9385,21.3602,21.7803,21.3898,21.8087,22.2274,22.6432,23.459,23.4702,23.8815,23.491,23.9008,24.3092,24.716,24.7241,25.1286,25.1346,25.537,25.9379,25.5456,25.9451,25.9479,25.9498,26.3464,25.9515,26.7415,26.7407,26.7392,26.3422,26.734,26.7305,26.7264,26.3268,26.7162,26.7102,26.3078,25.9047,26.2924,25.8879,25.4819,25.472,25.0638,25.0527,24.6412,24.2294,23.816,23.8024,23.7882,23.3722,22.9547,22.5358,22.1155,22.0985,21.6762,20.8458,20.8274,20.4009,19.973,19.5438,19.1132,18.2692,17.8352,17.8139,16.9633,17.3566,16.9196,16.4814,16.0421,16.0199,15.9977,15.5573,15.5352,15.5133,15.4917,15.0505,15.4512,15.0105,14.5691,14.5489,14.5292,13.6651,13.6463,13.6282,12.762,12.7452,12.3034,12.7155,11.8486,11.8351,11.3951,10.5259,10.0854,9.21344,9.20588,8.33324,7.89412,7.89113,7.45451,7.45498,7.45728,7.46147,7.03179,7.47586,7.0506,6.62696,6.64376,6.66155,0
0,0,0,0,0,0,0,0,1.39805,1.37623,1.3546,1.78049,2.21042,2.19706,2.18607,2.62277,3.06099,3.05676,3.49845,3.05422,3.94294,3.94633,3.95139,4.84183,4.85002,5.3002,5.31116,5.76304,6.21519,6.22972,7.11994,7.13642,7.5897,8.04098,8.49382,8.94637,8.96648,9.4192,9.87142,10.3231,10.7741,11.2245,12.1005,12.9729,12.1435,13.0159,13.8846,13.485,13.9302,14.3743,14.8174,14.84,15.2817,16.1396,16.1615,16.5995,16.6209,17.4717,17.4923,18.3386,18.77,18.3777,19.2187,19.6468,19.6647,20.4986,20.5154,20.9385,21.3602,21.3753,21.7948,22.6161,22.2274,23.0455,23.0575,23.4702,23.4809,23.491,23.9008,24.3092,24.716,24.7241,25.1286,25.1346,25.1399,25.9379,25.9418,25.5489,25.9479,26.3452,26.3464,26.7416,26.7415,26.7407,26.7392,26.7369,26.734,26.7305,26.3316,26.7216,26.3214,26.7102,26.3078,26.6954,25.8966,25.4913,25.4819,25.0745,25.0638,24.6542,25.0397,24.2294,24.2163,23.8024,23.387,23.3722,22.9547,22.5358,22.5194,21.6937,21.6762,20.8458,21.2341,20.4009,19.1534,19.1335,19.1132,18.2692,18.2483,17.3998,17.3783,16.9415,16.9196,16.4814,16.0421,16.4372,15.5795,15.5573,15.9537,15.0938,15.4917,15.4702,14.6107,14.1681,14.5691,14.5489,14.1072,13.6651,13.6463,13.6282,12.762,12.7452,12.7292,12.7155,11.8486,11.8351,10.9666,10.5259,9.65433,9.21344,8.33936,8.33324,8.32863,7.89113,7.45451,7.45498,7.45728,7.46147,7.46764,7.04012,6.61413,6.62696,6.64376,6.22473,0
0,0,0,0,0,0,0,0,0.50603,1.37623,1.80101,2.22622,2.21042,2.19706,2.18607,2.62277,2.61635,3.05676,3.05453,3.05422,3.94294,3.94633,4.39371,4.84183,4.85002,4.85963,5.75083,5.76304,6.21519,6.66752,7.11994,7.13642,8.0247,8.47505,8.49382,8.51334,9.39856,9.4192,9.87142,10.3231,10.345,11.2245,12.1005,12.123,12.5688,13.0159,13.8846,13.485,14.3516,14.7947,14.8174,15.2593,16.1176,15.7222,16.1615,16.5995,16.6209,17.4717,17.4923,18.3386,18.77,19.1999,20.0375,19.6468,20.0734,20.0908,20.9223,20.9385,21.3602,21.7803,21.7948,22.2128,22.6306,22.6432,22.6552,23.4702,23.4809,23.491,24.3005,24.3092,24.716,24.3254,25.1286,25.1346,25.537,25.9379,26.3373,25.5489,25.9479,26.3452,25.951,26.3469,26.3468,26.7407,26.7392,26.7369,26.734,26.7305,26.7264,26.3268,26.3214,26.3153,26.3078,26.3004,25.8966,25.8879,25.8786,25.472,25.0638,25.0527,25.0397,24.6287,24.2163,24.2027,23.387,23.3722,22.9547,22.5358,22.1155,22.5026,21.6762,21.6584,20.8274,19.9924,19.973,19.5438,18.702,18.2692,17.8352,18.2272,17.3783,16.9415,16.5035,16.4814,16.0421,16.4372,15.5795,15.5573,15.1159,15.5133,15.4917,15.0505,14.6107,14.5897,14.5691,14.5489,14.1072,14.088,13.6463,13.2043,13.1868,12.7452,12.3034,12.7155,11.8486,11.8351,10.9666,10.5259,10.0854,9.21344,8.33936,8.33324,8.32863,7.89113,7.45451,7.45498,7.45728,7.46147,7.03179,7.04012,7.0506,7.06329,6.64376,6.22473,0
0,0,0,0,0,0,0,0,1.39551,1.37623,1.3546,2.22622,2.21042,2.19706,2.18607,3.06731,3.06099,3.05676,3.05453,3.94131,3.94294,3.94633,4.83516,4.84183,4.85002,4.85963,5.75083,5.76304,6.65305,6.66752,7.11994,7.57236,8.0247,8.04098,8.49382,8.94637,9.39856,9.4192,10.3016,10.3231,10.7741,11.6518,12.1005,12.123,12.5688,13.4393,13.4621,13.9073,14.3516,14.7947,14.8174,14.84,15.7,16.1396,16.5779,16.1832,16.6209,17.0573,17.9058,18.3386,18.77,19.1999,19.2187,20.0557,20.4814,20.4986,20.9223,20.9385,21.7653,21.3753,21.7948,21.8087,22.6306,23.0455,23.459,23.4702,23.4809,23.491,23.9008,24.3092,24.716,24.7241,25.1286,25.1346,25.537,25.9379,25.9418,25.5489,26.3433,26.3452,26.3464,26.7416,26.3468,26.7407,26.7392,26.7369,26.734,26.7305,26.7264,26.3268,26.3214,26.7102,26.3078,25.9047,25.8966,25.8879,25.0845,25.0745,25.0638,25.0527,24.6412,24.6287,24.2163,24.2027,23.387,23.3722,23.3569,22.9389,22.5194,22.0985,21.6762,21.6584,20.8274,20.4009,19.5636,19.1335,18.702,18.2692,17.8352,17.3998,17.3783,16.5255,16.5035,16.4814,16.4593,16.4372,15.5795,15.5573,15.5352,15.5133,15.4917,14.63,15.0314,14.5897,14.5691,14.5489,14.1072,13.6651,13.6463,13.6282,13.1868,12.7452,12.3034,12.2897,11.8486,11.4075,10.9666,10.5259,9.65433,9.21344,8.33936,8.33324,8.32863,7.89113,7.45451,7.45498,7.45728,7.46147,7.03179,7.47586,6.61413,6.62696,6.64376,6.22473,0
0,0,0,0,0,0,0,0,1.39805,1.37623,2.24654,1.78049,2.21042,2.19706,2.18607,2.62277,3.06099,3.05676,3.05453,3.4982,3.4998,3.94633,4.39371,4.84183,4.85002,5.3002,5.75083,5.76304,6.21519,6.66752,7.11994,7.57236,8.0247,8.47505,8.49382,8.94637,9.39856,9.4192,10.3016,10.7523,10.7741,11.2245,12.1005,12.5483,12.5688,13.0159,13.4621,13.9073,14.3516,14.7947,14.8174,15.2593,15.7,16.1396,16.5779,16.5995,17.0363,17.0573,17.9058,18.3386,18.77,19.1999,19.2187,19.6468,20.0734,20.9057,20.9223,21.3446,21.3602,20.9694,21.7948,22.6161,22.6306,23.4471,23.459,23.4702,23.4809,24.2912,24.3005,24.3092,24.716,24.7241,25.1286,25.5317,25.1399,25.9379,25.9418,25.9451,25.9479,26.7399,26.3464,26.7416,26.3468,26.7407,26.7392,27.1308,26.734,26.7305,26.7264,26.7216,26.3214,26.7102,26.3078,25.9047,26.2924,25.8879,25.0845,25.0745,25.0638,25.0527,24.2419,24.2294,24.2163,24.2027,23.387,23.3722,23.3569,22.9389,22.5194,22.0985,21.6762,21.2525,20.8274,20.4009,19.973,19.5438,19.1132,18.2692,18.2483,18.2272,17.3783,16.9415,16.5035,16.4814,16.4593,16.4372,15.9977,16.3933,15.5352,15.5133,15.4917,15.0505,15.0314,14.5897,14.99,14.5489,14.1072,13.6651,13.6463,13.6282,13.6108,12.7452,12.3034,12.7155,11.8486,11.4075,10.9666,10.5259,9.65433,9.21344,8.77304,8.33324,7.89412,7.89113,7.45451,7.45498,7.45728,7.02553,7.03179,7.04012,6.61413,6.62696,6.64376,6.66155,0
